,Address,Trans,Final bal,Received,Sent,ins,outs
244,3KBzP122yS84eKm7LEQKVuUFY8q2n2896U,2,0.0,97.25011903,97.25011903,1,1
245,36Zapz3Twara2FFVMYTPihudpaB53ncokS,2,0.0,93.24055888,93.24055888,1,1
246,3J98JGR5Pge8esok22qBhXdf9vF2vxV1MQ,2,0.0,3216.44621209,3216.44621209,1,1
247,3EnnPeu9P5hihYsSBymS7maMfaPdPeKjW4,2,0.0,208.08201074,208.08201074,1,1
248,3MW5x3p2iwtYGdoVAjMqV5KnBKBdGTJcBe,2,0.0,93.15175155,93.15175155,1,1
249,1GbCVUatDNt3TwiYEQtwgMaGuyHcVyfCTX,2,0.0,113.01576718,113.01576718,1,1
250,3BW5nABCbBCgmtDmnyGC9S1dhuC4UMCVWa,2,0.0,382.65511539,382.65511539,1,1
251,3K4yPvM7e7fXbLmNkTwWtqkxhwXdnd25GY,2,0.0,208.06374124,208.06374124,1,1
252,1H7ivWZJnmv6HCcrEgZbFegKntFrRe1MXt,2,0.0,391.1506095,391.1506095,1,1
253,3LPztEtvkjy8bSS1d7jHCCnc4jcDhrKzQG,2,0.0,175.85376962,175.85376962,1,1
254,3K6SKjczLVuH13yuwnhWLC476Wt2gHtiUe,2,0.0,78.77049397,78.77049397,1,1
255,3Kbun1vWu1NoGBozwPDEhq8BJoParZi5XB,2,0.0,104.35156957,104.35156957,1,1
256,1XVmR7FAMEYLPvBVUftUBaEQCLGd7bK8h,5,0.0,119.4009409,119.4009409,4,1
257,3MXY9mj4UyJSHiWuFxX4WixC63sDeL3Xv7,2,0.0,901.1735733,901.1735733,1,1
258,3KgA9NtmzxF3VXWquXCnyHc35aMmNuidCU,2,0.0,500.39605951,500.39605951,1,1
259,3Gc8aRzf4AR5b4UG3Ca7McgVGxVndCouTA,2,0.0,89.45101549,89.45101549,1,1
260,32V6a7K46pSb1XQNGdrmdE2wjgndVfJPet,204,0.0,42099.9995,42099.9995,25,25
261,19prc9bo5ESkmvjwJnvKp9Rnx9ajjJJigF,45,5.46e-06,424.5997346,424.59972914,23,22
262,36GDwChSyFKZMutD32x5hwMS6ssmj7Zmht,2,0.0,159.86593805,159.86593805,1,1
263,3NJGNwRbkGpcuRi9sk2sT5ELKNvvLMpJB7,2,0.0,120.17931949,120.17931949,1,1
264,322gf2Npu76WMTUByDFLam9mEusq2SAmK7,2,0.0,96.17464915,96.17464915,1,1
265,1EYuJVCa4d9eNPYowGWwkL5khw2VX6jD2t,2,0.0,323.26085226,323.26085226,1,1
266,3369f8EjkmM3qJyb3nASY4BTxhAdUPEhU9,2,0.0,146.6362225,146.6362225,1,1
267,37D4bHAVrb3sNagsbHZyMxuZf1dDFjSo8S,2,0.0,100.0,100.0,1,1
268,3BiLrEM1g599ueMJXLh5ooG3pg3wM7PcQo,2,0.0,351.29383601,351.29383601,1,1
269,18oNEHMuvwKmEFqakALBdReiH72b5MYgNN,2,0.0,265.64973613,265.64973613,1,1
270,1KiAdTkQqQ4bQT2GrFVUb4Ms2atELoJuNK,2,0.0,439.9386952,439.9386952,1,1
271,3LWkpmeh8LwCu2XzsdXnba8hHWnpR6cTcv,10,0.0,518.12001,518.12001,5,5
272,3EhGf5Xa1fTm2sJyMq7wjFc4NM7GwtgTr1,2,0.0,100.0,100.0,1,1
273,19jHuKENmdPvw1BpoU1eJLy84vPV1JGCZY,1,530.18355783,530.18355783,0.0,1,0
274,1AakdHJWXVpnCBsc4htKWLEiTKGZVAHJyw,2,0.0,250.99966,250.99966,1,1
275,1BR2x4zasDMDpb1EQovkrSB3BT5whUFxyr,2,0.0,126.39066326,126.39066326,1,1
276,19ZsEtr9bfwLrJtdGNYBuh9bL51yH1K2rk,1,304.23663537,304.23663537,0.0,1,0
277,1T7m8nSs5Yh3YuLNoHPb5ehwN3LRVEchn,40,8000.0,8000.0,0.0,40,0
278,3CD1eUwwp4Um2YB94gpQUVqSJac3sFeQaf,2,0.0,90.21608617,90.21608617,1,1
279,32k2uHjSHbmdcNB4uVMahig6WfhEQqXSwb,2,0.0,157.88845107,157.88845107,1,1
280,3KbPkEFaX1NJvKjN3QK7UQu29p2Tp383eD,2,0.0,7401.0044644,7401.0044644,1,1
281,3FUPDxz4WNGHQMb7mj8ezdV2evGgBMoP7k,2,0.0,179.55012684,179.55012684,1,1
282,3Fk1XESpddXtAGhUvUNkJTNGyfsXnvyRHu,2,0.0,271.10947599,271.10947599,1,1
283,3M4FPDQTh2sqg9tZwfpT8tWyzognMmMvCq,2,0.0,200.0,200.0,1,1
284,32fLZUX9iReD9vVRmfXrzwKeMVjr8B1LBj,2,0.0,105.74024681,105.74024681,1,1
285,1F3A3ciyoakjXLRkYs4BXo3oycwRoRFaMo,2,0.0,130.30649315,130.30649315,1,1
286,3C7PU3f5adQuRHnfwzK58GTb3yD3zW1CVu,2,0.0,95.2352,95.2352,1,1
287,3498748ia7xhXiR91iPJfKRK3MHFHxP3z9,2,0.0,240.16664716,240.16664716,1,1
288,3K1gK43gnMxJPhawmFywxppComGsHUn1x2,2,0.0,195.38018462,195.38018462,1,1
289,3BMEXnorLBsSZxrWcvc2tVdtPSv8LNRx3z,33,173.40655483,482.03855483,308.632,24,9
290,3HdyLMkt22jtQ4Yd5ehJhTgYaJTKiD29oJ,5,0.0,180.10000888,180.10000888,3,2
291,15KhVCNvNhZn4s49LHBKb84GEKzPdSRrmS,3,8.88e-06,204.23295669,204.23294781,2,1
292,1wbBx6MtA1k3gP71TBaGqpt4BvvHnQA27,2,0.0,199.62000469,199.62000469,1,1
293,3Ju2tMGCocqUgFyxyZ3SyRT52FzEDg6USq,2,0.0,99.99612032,99.99612032,1,1
294,38sGcuKgNdcxBFJfQK6ieH22ZJnRu5rq3B,2,0.0,89.11795601,89.11795601,1,1
295,1J5u9gtDB6NXGgfoGVoZRNb2mauMTkLa1t,1,300.0,300.0,0.0,1,0
296,19fTpv9umpzBWQfxbx66d1YoxsNaWDEuP8,2,0.0,243.89954185,243.89954185,1,1
297,3DR2YCXe5uYNcafdfNtKcGxy1MjeriUCpC,62,6.14044,711.24523798,705.10479798,25,25
298,3P9nGapwkpic4yyoKDdod3Pfuw2stUMVN6,1,161.25532176,161.25532176,0.0,1,0
299,1EVANmuNfkS8Nz4Vr9YDT93sV4VyvekGQT,62,0.0,1057.06129215,1057.06129215,40,10
300,379w27C134kHvyYPTYAFZq8VmqyZksFt9s,2,0.0,340.40024904,340.40024904,1,1
301,1De9XEanv28Mk6MZk2Mp5M1MxR59CvRSuL,34,0.0,327.58782067,327.58782067,17,17
302,3F4JhRdkLWfkJfktSE7BHAAnVfUvfZEsYr,244,57.0,1487.00181275,1430.00181275,40,10
303,3Fu2KeL7GmE88trwGMKtRweDv5dWvuSt84,2,0.0,208.32433305,208.32433305,1,1
304,1HwqxHoumDgHreRMMQgvED9GsrbYkCPjhN,2,0.0,497.57736554,497.57736554,1,1
305,3L8nGPzaRp2SwyLv77nCsEYTing8kZDzoy,1,98.04341419,98.04341419,0.0,1,0
306,35pVujoVhnAs4tRiYKKYq4Hx2sj5vyMvmH,3,0.0,1000.00000888,1000.00000888,2,1
307,37XTdxaModjLYGDaribhXNGh3uxRVP14MQ,2,0.0,199.20573653,199.20573653,1,1
308,1K7uPKxMkYrFUEutn8YQJSSckGUu7akdXM,2,0.0,685.67983242,685.67983242,1,1
309,34aYhRDwHMQK2szJF7ZzYYzdfU7WnXCCEz,2,0.0,120.71092869,120.71092869,1,1
310,1PrT8ZtBrhENbbxTMVx21HFuEcAK9JLjyc,1,667.99993664,667.99993664,0.0,1,0
311,3NwKLjJjzXSnBFQWokXRgBG3JeuF3bsnfE,56609,4.58770329,180628.79495159,180624.2072483,26,24
312,3Q3TYtaegJ4MykLbbbqLn89bwwYuyCnc5Q,1,95.0,95.0,0.0,1,0
313,38psx8WWBf9zM6Z7rC6Expy29epP1PzNek,1,100.0,100.0,0.0,1,0
314,36MxGPA8eirH3Gus1mPewQ3werZdrNyDqR,2,0.0,90.5934641,90.5934641,1,1
315,3CP5XP9gGizyXHBgfBbjFnducdkDjqMmLL,1,352.0,352.0,0.0,1,0
316,3NfG8wxNgNwontjJSNfDPWBWwgX86iChe9,2,0.0,92.15575142,92.15575142,1,1
317,3ARqBiZnVJZUU55BePQJsBL5Kogy89kqzz,2,0.0,242.18012902,242.18012902,1,1
318,37o6DjLW9BgVYyHgXnpJHb7RebxnAaCQaM,2,0.0,108.03311675,108.03311675,1,1
319,12tiidXLyavHzhNozLfCty5A2b8mQN6ta9,2,0.0,191.0624,191.0624,1,1
320,3MKrJEgYnb4MAUp3pvUHR9UV5q3io8LdHy,2,0.0,1917.91737149,1917.91737149,1,1
321,1Fr8qEa7vcwJikeW9q6thaYZPacGY5CQAb,33210,10.41808198,58947.3795141,58936.96143212,23,27
322,1Bmtz9KiEHN6FwtDnxHtcP5WaxZyz2pFnv,2,0.0,138.4486,138.4486,1,1
323,3PA3fczqME3yXXUHTQfXPGHoW1Bxf8hS8R,2,0.0,310.18389526,310.18389526,1,1
324,1Q4rbARdtnerTf2G1TZjsLovjzp4eVHzv2,26,1.092e-05,386.29753822,386.2975273,14,12
325,34JHvsgDnrpPKFejxTW5oEHtfPBzu6QrTy,2,0.0,99.5705906,99.5705906,1,1
326,32pahqzqrUVP5uvGBQaEFgGijteAhy2mpn,2,0.0,139.998586,139.998586,1,1
327,3KjjkKYXTmP1uPVfSaKQnWdkSKgRiezXVg,2,0.0,193.41727378,193.41727378,1,1
328,1LUfh2rSTc9rnLykU4zqa51TVqssXsKkTo,757,60.00011,10502.2902995,10442.2901895,25,25
329,3CJaztkLVNA112vdaD2wXjcuCsu2Ls9tKL,2,0.0,87.28277666,87.28277666,1,1
330,361RcgNLV9jWKe8NfUx2RCry3hUkH9cchz,2,0.0,138.98103441,138.98103441,1,1
331,36wbk7fGkXNFd7gwP5zuvNiAf3ecr5XMFg,2,0.0,143.38877637,143.38877637,1,1
332,37B9Js8BFLtwsWUVFtYHBRG6cP8wDWyTgQ,2,0.0,213.75569244,213.75569244,1,1
333,3AvviG2V6Z7rdRaLoPPwoNUuY9E6hWw8Do,2,0.0,102.21651208,102.21651208,1,1
334,37GvyvUkmk3F1yiRrhPXpi1YtWGoaCve99,2,0.0,336.3973079,336.3973079,1,1
335,3CdtAFGpqFpR4hSvLK35wYF6osi9fpV5L4,2,0.0,300.00000888,300.00000888,1,1
336,1HYYZJZF9T1LhP7SgkPtD8mxj6BLRVmn6d,7,0.0,2360.44363685,2360.44363685,4,3
337,17bm8PTH1w37oFSCzFjEe3fRKFcjet9u8L,6,0.0,194.74429013,194.74429013,3,3
338,3GciDEL4CGVbqXs7275NTuNbncvc8owq67,106,0.0,156.19501691,156.19501691,27,23
339,3LTrWFXZffywD4xuM9HPinqWtcGjxAgHdF,2,0.0,149.99992678,149.99992678,1,1
340,1Fr8vSyNs1HMsBbXHp8jxtqBA86jyKo1Po,2,0.0,242.49929034,242.49929034,1,1
341,3B9kSzBxDQhmEvKcrDNbBe9RL3hm5HAwoT,2,0.0,168.83334347,168.83334347,1,1
342,3NdeCqQmxUfspNvNUJE1Uxdw2sqCYD8Rcc,2,0.0,179.91419476,179.91419476,1,1
343,1EniKUhxEyYpBVCVAAkFsq4sdJdppL7XMe,2,0.0,9.94,9.94,1,1
344,3KeZiLBNLsUh2bp77LpK9KxVeu7aiT7F4M,2,0.0,92.28016526,92.28016526,1,1
345,359FzeKaCRUs2FNs58LGJ5DjGPyxthR8es,2,0.0,1411.31458011,1411.31458011,1,1
346,33uhJ7Lkj6T2ZPYWRY5EQwQs1aT5hTR7ML,12,1.554e-05,822.54401554,822.544,8,4
347,3MHvCJLbCSyrxRUW2RAxPKLQbPgTZk9wzi,2,0.0,128.58193536,128.58193536,1,1
348,36tAxV6RiVgPbsFEHyyuaN9xQS95Wc5Mgy,2,0.0,140.86141645,140.86141645,1,1
349,3MnfSHedycRztWAoBtRszNKQNzHip6usfh,2,0.0,245.62589027,245.62589027,1,1
350,32V88XELa62pLriu7o2zh31g96N3LT5PKQ,2,0.0,336.34502916,336.34502916,1,1
351,3L9HLEYNqpWP24ABx5CeHvqwASo7Lfofdy,2,0.0,299.99977707,299.99977707,1,1
352,37yXKsLLU4LG77uochn2hTZuckFLwevqUG,2,0.0,229.9984663,229.9984663,1,1
353,3AjY6gcXfwKe7kjGdR7gpi3wdy2PotP3aP,2,0.0,598.99843265,598.99843265,1,1
354,14byiFV7XL6ejJHsxduK4ng3Yvv7nr9Aj4,2,0.0,99.19996549,99.19996549,1,1
355,3QhAcpGyrwbrE4cJdAwmGRWWZNhSBdqCUg,3,0.0,120.75762124,120.75762124,2,1
356,12mpcLrepmeDbECsRw6Y271ErVVQvH6p6H,1,100.0,100.0,0.0,1,0
357,3Ma4a6KeDG4U1gSbU7ChumMvdL3pMiu25p,2,0.0,160.22123997,160.22123997,1,1
358,1LAcygSbQtBwu5g2EZKtkwsneL9a98HFGj,4,1.554e-05,477.67339481,477.67337927,3,1
359,1EgUpXUsubLW9xgbCJABpCBvSp9F3gnVQx,2,0.0,136.719,136.719,1,1
360,3927FQYcQvpPx5EZKS2G1gcMLi4pLqu1iv,3,0.0,289.79712684,289.79712684,2,1
361,3GYMfk2tKTfrgshvP8resdkhS97mZDFCRy,5,1.82241782,161.82041782,159.998,3,2
362,3Mia2dHGk2bAKTfumRPz1ZmerCHXBKbnjQ,12,0.0,1520.65,1520.65,6,6
363,1WVjJT2u9BjoV29FAxivZdbHp6vgXoBvB,220,19.02729151,5379.95458523,5360.92729372,25,25
364,35zhvr71T3yTv7TFRqAwJkmnQ4PDTmf2Dq,2,0.0,98.93920482,98.93920482,1,1
365,38hTuSeA4wxyvp9aEcp4qtptfRDpbAYtHg,2,0.0,186.45282996,186.45282996,1,1
366,1HNNxxG1etEcHzDTFbHPUSMTPLQbRXy4Ji,1,168.44485525,168.44485525,0.0,1,0
367,39gS7KoYKwJ5vo6ftx63RFS2cgmKyn9yVP,2,0.0,200.0,200.0,1,1
368,1Hmga7LbfedyTda69WBBxVjxQaK9zeSp2L,102,0.0,801.92828769,801.92828769,25,25
369,3MkSBdHGVW16DFkNMJTQAYrFnDrvRqWy7x,2,0.0,124.57874146,124.57874146,1,1
370,3LbUPTYfjSg8wyikixXbaCjkXdT33h2wh6,2,0.0,93.33889579,93.33889579,1,1
371,3Hi6csYZPiLBpR26aXQbTRNSBP13sGsspJ,3,8.88e-06,949.32573066,949.32572178,2,1
372,3Ko5ZMQCfuuboV8QTVjHdUX8iahqz7YqFs,2,0.0,108.94406387,108.94406387,1,1
373,3ExZyTNn6KnLHwknCewub41TbK8QCwWKtK,2,0.0,182.89991228,182.89991228,1,1
374,32pPU7bQYokr83payeZfNUDs65C14vE8CT,2,0.0,289.43483259,289.43483259,1,1
375,34WxsKivhFkERgEU7EjXKrjL7r17Y14HGb,2,0.0,199.99998831,199.99998831,1,1
376,3AUb3wLbxFqPkzwkcqkYg2RhJNEtyjMUtu,2,0.0,366.23624828,366.23624828,1,1
377,39xnBSG4qebAV4SwSHv1isnoYPrDFEF9oz,2,0.0,190.92609921,190.92609921,1,1
378,14XeZdtnDSWGDHi1i7xemiA86k2MyM2Rno,4,399.77201,399.77201,0.0,4,0
379,35EJmL5VLZSzEdehysap9ZnrQ2mDoWcFZD,2,0.0,361.08205379,361.08205379,1,1
380,3CD87uhunrBbTwjHHshkm9rupq3KoksFRx,2,0.0,294.999253,294.999253,1,1
381,18P2pTeYQtiDgXCxr4vpMMffyDZVvZ2rPf,2,0.0,109.56186468,109.56186468,1,1
382,17EjgUqeQrT8VWfkuLNWVVvk4CWZz91r3F,2,0.0,84.50344701,84.50344701,1,1
383,3Mx5BssMXw7SswjVf8NS3Dn92iAiCJaEhT,2,0.0,156.57467701,156.57467701,1,1
384,1Pf8yZktyQzgJJDC2AMihapHSuQ6JxMoPq,2,0.0,199.11088817,199.11088817,1,1
385,16LuBiPciMXioDr3453hz8KLLdkhUj5Ymz,2,0.0,215.99987344,215.99987344,1,1
386,31mhknsjMc9LD94gYgmkCvR1VpdTiVVpyY,2,0.0,174.99006368,174.99006368,1,1
387,3KfGqFntyuPC3UKdpDo3V8oTTSVW9LheT9,2,0.0,212.28853681,212.28853681,1,1
388,3AuevZg1wDbqZszY4Zgpb5JoqtbMYwz5Ee,2,0.0,153.84002515,153.84002515,1,1
389,39M1LdDxtQZyL5LaNaiK6JxTL2i7RNnAaY,2,0.0,155.46560933,155.46560933,1,1
390,16ssmno1KobepMbH6ha4Da1PxtuBQgDvgN,1,238.45094039,238.45094039,0.0,1,0
391,3Lweyw8VQz2GReBTQk585qoQWV2NMqhhRF,2,0.0,318.36996994,318.36996994,1,1
392,3APT52QuaXybQD8TxUhR4qiQd2J1w1Y8RP,2,0.0,105.89584013,105.89584013,1,1
393,33p9bnLn3xUmt81qSeT7519tqf14YtUi2V,2,0.0,93.01290353,93.01290353,1,1
394,15hhZfsK9JaZvoZaHFEmtFX6DVWnYTjNYo,2,0.0,379.75670126,379.75670126,1,1
395,3HNYrC3gDn3jqe1GGvSnLMpyCzPT4ugjCr,7,499.0,1500.0,1001.0,4,3
396,3D6qvmnyKF6dpzDVWJzcPo9VhvxoStTkjH,2,0.0,399.42028602,399.42028602,1,1
397,3FB7nLbAFTC9udqKxt8U3JzKB7UdhXKe1Z,2,0.0,179.99973562,179.99973562,1,1
398,1CWPy8TtPsBQryKDDZZTycgGKTe6GPAtgy,2,0.0,126.50305521,126.50305521,1,1
399,3GJUyWsRpYbn9M3xakyTjhs5FqdfeFkxCx,2,0.0,99.49499438,99.49499438,1,1
400,3AMrurkMEXKrWeS8HNEjMjmZErntnWWDzu,144,0.0,2665.44469234,2665.44469234,25,25
401,3M9TKCCkocLwKzgyotmEUC2KVCTmgonYaM,2,0.0,129.83247688,129.83247688,1,1
402,3PXpeQHMvNm55hw5BVgbUtH9EWtU2v5jkC,2,0.0,2904.0037868,2904.0037868,1,1
403,3QCLmf3LpvgQ7HdDsDZgrbmYQXVgN3khwc,2,0.0,108.02154043,108.02154043,1,1
404,3DFz2etuT9qCL45jZ32q7bL2mvzNU4duX6,2,0.0,152.52461363,152.52461363,1,1
405,33XY9HTQS7BtTCZ61nRZURT9gcExPMAb4y,2,0.0,170.99996113,170.99996113,1,1
406,18NC2koZeHB6cDrroJL2YN36Sr2hJFSvVx,2,0.0,136.00864297,136.00864297,1,1
407,38m1gNEo32TV7jG3GJU8uJTaZ4ykdeuSEL,2,0.0,373.00893876,373.00893876,1,1
408,3BMEXPWyyDhA8JHbC2bJrXc84Aaf6oiUmQ,594,20.48850808,817.61057671,797.12206863,46,4
409,3BxHF7Nm5tJhcZrf6qAgShZJBsA3vMF7m8,2,0.0,1343.00931699,1343.00931699,1,1
410,37JwBwYCVPNSy9Z9mSK6yqvdD5VQBRJ4eg,2,0.0,89.9999901,89.9999901,1,1
411,33a4XmCwx76JTSRyJWWPT5rB8V51ZDXr7f,2,0.0,178.70201004,178.70201004,1,1
412,3HLYvoXzga1HJ59ReYGhB5zC7buUaj8AXL,2,0.0,134.9998536,134.9998536,1,1
413,1FCfReFNEoBsb21rky6pnm312k9Vj5jG5j,2,0.0,191.75129375,191.75129375,1,1
414,3LdHFb5AkuUkLM5A8v3e89DqNhB1kXW27o,2,0.0,90.55775074,90.55775074,1,1
415,16PJ2QxCjsK9WAX7jUqiiTLQjNJVR5gaaq,2,0.0,384.00098065,384.00098065,1,1
416,3MaohiUXuMys7p4D5s5F1GpwyanBWAMQ8N,2,0.0,94.52702285,94.52702285,1,1
417,14CpuEZpARHWH6eXd3pgfpBiMfqY6RitCu,2,0.0,114.34950193,114.34950193,1,1
418,1A616PE4hkMUz9TpcfZjaoNXKmuyGMMeos,8,0.0,315.0,315.0,4,4
419,19D28wzeuV2Q2X9jr8Dk4MnknzqZp6ozSF,4,0.0,269.99982018,269.99982018,2,2
420,3LsrtqrXrytkPjVEzWsuMAwJW7HuL59gHR,2,0.0,126.87730186,126.87730186,1,1
421,137BeyeiSLcti1sifM949KANuS3kHP39v1,2,0.0,397.74686211,397.74686211,1,1
422,34QP7YrfW8zLUnUJozm2E9VbwanoVM7UKn,2,0.0,190.7840741,190.7840741,1,1
423,3N7KP82DFXWQPXr2XLQxaEqeoZ1565Us4J,2,0.0,49.99955681,49.99955681,1,1
424,3NRC8rjTLkQf77ApyArDD8EuQV62QPGHnP,2,0.0,132.46761146,132.46761146,1,1
425,32FCHgxPsmj23oRUSA4Wf4bMxVWjjG7Tua,2,0.0,118.36696446,118.36696446,1,1
426,3Jxjqptnm1HgCsyaUrBCD6xn9kG91iHzkS,2,0.0,77.88168345,77.88168345,1,1
427,3Cw5prkjGcVBKvzXFFmHHxP3pqiZ8Wyvw3,2,0.0,213.77290947,213.77290947,1,1
428,3Au8kZrNK1ca2FpR1skSHRgzgEYqibC6rE,2,0.0,271.4677282,271.4677282,1,1
429,1JNNq2PpEEWAdYWgYVJanePzmejmSVmvaJ,2,0.0,358.30611988,358.30611988,1,1
430,1Hj2xnam4kPRS1RNFy8tN34Rgh9LatVFhi,2,0.0,155.803639,155.803639,1,1
431,1A8iLp9R8osPQTAGkvQtWokzJ81fbWBZN3,194,0.0,2437.65380236,2437.65380236,24,26
432,351KpDZsMc4wX3xxAZXfAvjMc4iYj6ga2j,2,0.0,247.06813955,247.06813955,1,1
433,3G5VTh6x4feHuNtbPdyzQ799ET9Jm4txnu,2,0.0,65.74394828,65.74394828,1,1
434,3N6rTEzyikDKMCEpbBP6nkRRzA7wK1Y4TL,1484,0.0,10482.29775631,10482.29775631,25,25
435,1DLWWDcMyArfEcgQ3A1jbhnQ8XJkcdc7dM,2,0.0,348.99978698,348.99978698,1,1
436,3CoVbydsm8V21c52XZMquGYZaezp4i5UWg,218,80.29411765,3491.35412653,3411.06000888,25,25
437,1JvN3X5dLxaXx2apAqW8iznbEMNxb9xfqd,3,0.0,95.86180254,95.86180254,2,1
438,3Nw1cM3Ls2hLKxFgrL2ZhV6JCD8BJs3wnW,2,0.0,219.55379641,219.55379641,1,1
439,3HyZ1Ku5PonQEYKkz7pcuuKWaibLoVnMaK,2,0.0,88.64974289,88.64974289,1,1
440,38A4g4ii5csMRsgi6pCLM7XmZhnYJ5kcxm,2,0.0,194.24708648,194.24708648,1,1
441,37NT2HBCdqM2aKRwM5YKt1AtiSXNd3XfJf,10,0.0,414.73767957,414.73767957,5,5
442,373nybdxS4sHKV4FyhEihTXJBRR2ip7qgM,2,0.0,401.11697611,401.11697611,1,1
443,3GEcz6Fm2jCwsxQbKFtitaEYJhCzsW3EBH,2,0.0,94.93965716,94.93965716,1,1
444,1HfPjfEKTumEFXGCVnrapTeyGmEzswgd3Q,2,0.0,126.04899572,126.04899572,1,1
445,1B8a78FsgkURgkkRzqcrMe3e3KLTSMQQya,2,0.0,209.99944433,209.99944433,1,1
446,14RWCoay8NFVKmuVYkkm5n9ZuuZv4xdMpA,7,0.0,909.29321,909.29321,4,3
447,3Cxp22REXpYi8ADsmPYP3PgTmqCDYucSBu,2,0.0,244.08630152,244.08630152,1,1
448,1CyGJ6uLaZmxtTX8z92vWNGdNmzMuBC92f,2,0.0,219.99995028,219.99995028,1,1
449,3KHwSYup1okXLi75WqxuABvLk3mJiYTjjt,2,0.0,100.08938677,100.08938677,1,1
450,3EZndZZM69Y5EZTEE1bQnjXewCC1Jo6GQN,2,0.0,1391.1273149,1391.1273149,1,1
451,1P2BRcRnzFeFZUboQV9hnXG8uHSAvGq4wn,2,0.0,99.6632516,99.6632516,1,1
452,3AWiHoFNBgpqvGBxspn4Vu5ivTuKgb7vvX,2,0.0,197.39054975,197.39054975,1,1
453,1826zQmrhTHAafP3db89x44s3iqXLQ3qMt,2,0.0,99.67730583,99.67730583,1,1
454,3Msno4rMgczfhSzRCnGFgLJpZaBdjyn9GF,4,0.0,109.99976165,109.99976165,2,2
455,1GLqbi6kyyfEKatQPimkaRvXmoMNKeiuPh,2,0.0,138.0,138.0,1,1
456,3DBt9YNDKUwGc4VtfA1uPLAT9JRzxu4VmL,2,0.0,121.28755329,121.28755329,1,1
457,34m1RAfEdYwq4EMX1FZmE73JyTxPP3K7b5,128,8.88e-06,196.98584246,196.98583358,49,1
458,3CASjzRb85FAZRAVM8EDdUXjY7KQdZGwDX,2,0.0,153.9624419,153.9624419,1,1
459,1Ju9YF3uDqhN21GgyxVyoWToBxD2PLwsB2,2,0.0,254.6718361,254.6718361,1,1
460,3Qd7hXZoZ1iyXZznrbdUwUQBxHMmujdqhJ,56637,2.83287183,178323.25842068,178320.42554885,25,25
461,31hxf5Ki4rcN7XzfAy9pxXyN8kL9UsxJPG,2,0.0,147.75739392,147.75739392,1,1
462,19phFQfBnZka4Bf8cj4basUkqdDoBN63fn,2,0.0,130.0,130.0,1,1
463,3EjACKThBck3HwPZnMPSondtYnKDpAFMfm,2,0.0,270.87175187,270.87175187,1,1
464,3Abr2VadNk94JXyfLeNjTuhV76qFufqrUv,2,0.0,191.51804249,191.51804249,1,1
465,1MvfGQiXdyxF4Wg48SaMPb5eJa2BkTdKcC,2,0.0,98.36248777,98.36248777,1,1
466,1DghUNQeUXV5LL2y4jdbV9SYwnjTicAE82,2,0.0,98.19418281,98.19418281,1,1
467,1FHDyswLFFtQyXNcS7USQDMRbQSmPr3k6a,13,0.0,313.0,313.0,10,3
468,3ASQ53VKRx784rXm2uD2thLbmu6gBvCSsa,2,0.0,312.95428559,312.95428559,1,1
469,3MifxFpo6iMBGy8jLhN9XKtthmSV6oXFhr,8,474.12022691,504.05362491,29.933398,2,6
470,3JNjkyCBujhbWqsWr5NPVqQshcoRdVqfbq,2,0.0,1179.84127161,1179.84127161,1,1
471,3QNZWoobfGSAyyVdCUsuAfTWniwR8qcEGn,2,0.0,199.41508405,199.41508405,1,1
472,3GU9RYfDTvNZ9hsxuVouA4unj8cVedTv7t,2,0.0,129.99955112,129.99955112,1,1
473,1EGZcE6qxdyjF3v4dotwm6ywCpZymkVxik,2,0.0,144.50502692,144.50502692,1,1
474,3BMEXEa97PYwmktPYvVRc5LHJQStqcnJpc,82,510.00526376,7166.06684246,6656.0615787,22,28
475,37BtMMVsta37LgguRGyuWCBumz36LQnaVj,2,0.0,116.5276831,116.5276831,1,1
476,3QebrrsrW4nuocfQeGcDoRQxFCgJNwkxmn,223,80.29411765,3491.35412653,3411.06000888,25,25
477,3CVLCctgHazyZkd366NuKyK2MwNVoB4sG3,318,4.61894804,427.65837404,423.039426,39,11
478,1GruS3458fuuorsfQuqhd6n3AbbB8QymkT,2,0.0,800.43291715,800.43291715,1,1
479,18TcZdmuSkNWJqSrVE3VN6wFaiCqEffh4P,2,0.0,2661.49496377,2661.49496377,1,1
480,33MjmJzdiZboTauEq9cKnaaRxFKrFea8ro,2,0.0,209.9998096,209.9998096,1,1
481,3MUBhYkh2zx5WK4uXZ7xBdWSaadHmk3JoJ,2,0.0,2183.966,2183.966,1,1
482,14p2Dpb4hKj74HH5rhYKoH7L4q5BhfsqkX,5,1105.33194025,1105.33194025,0.0,5,0
483,127w12QEcQ4aN6aDva4z82wksD39vJvj7m,2,0.0,131.24800592,131.24800592,1,1
484,35P4AHr9oFr1swgzRmF4Tnyf4nBHgk3XpD,2,0.0,48.3531388,48.3531388,1,1
485,33mPgmzDuffa5JCkQxdeSmyv3mntxJbPLN,2,0.0,115.66164395,115.66164395,1,1
486,3QW8tscD9yqaJEsJzCWHHfUqa7JKCK3raS,2,0.0,145.45061268,145.45061268,1,1
487,3CtVykjJzuvKorqFHTfpQUE7j7WdwZGqqF,2,0.0,149.69963316,149.69963316,1,1
488,3FyrzJ6FM16EQ2CmPwKaNtcHNwpw1j6RiX,2,0.0,139.99951883,139.99951883,1,1
